Function,Family,Algorithm,Run,Seed,Population,MaxIter,Dimension,Optimum,BestScore,Error,Curve0,CurveLast,Status
F7,simple_multimodal,GWO,16,1015,30,500,10,700.0,700.8949919063813,0.8949919063812786,1078.8228511646662,700.8949919063813,PASS
F7,simple_multimodal,GWO,17,1016,30,500,10,700.0,700.9172843973965,0.9172843973965428,947.3716722404779,700.9172843973965,PASS
F7,simple_multimodal,GWO,18,1017,30,500,10,700.0,700.313443158519,0.3134431585190214,995.823944793048,700.313443158519,PASS
F7,simple_multimodal,GWO,19,1018,30,500,10,700.0,700.7586247006512,0.7586247006512394,921.544196349413,700.7586247006512,PASS
F7,simple_multimodal,GWO,20,1019,30,500,10,700.0,701.522966620948,1.5229666209479547,962.4678526239037,701.522966620948,PASS
F7,simple_multimodal,GWO,21,1020,30,500,10,700.0,700.948998835776,0.948998835776024,873.5956217113409,700.948998835776,PASS
F7,simple_multimodal,GWO,22,1021,30,500,10,700.0,701.4637310945693,1.4637310945693116,938.491540416044,701.4637310945693,PASS
F7,simple_multimodal,GWO,23,1022,30,500,10,700.0,701.138989246432,1.1389892464319473,870.8567258263745,701.138989246432,PASS
F7,simple_multimodal,GWO,24,1023,30,500,10,700.0,701.1352182558074,1.1352182558074446,1084.1856588376763,701.1352182558074,PASS
F7,simple_multimodal,GWO,25,1024,30,500,10,700.0,700.9377878235891,0.937787823589133,1084.507446721741,700.9377878235891,PASS
F7,simple_multimodal,GWO,26,1025,30,500,10,700.0,700.788926313987,0.7889263139869627,1090.7007214943228,700.788926313987,PASS
F7,simple_multimodal,GWO,27,1026,30,500,10,700.0,701.5753372716507,1.5753372716507101,971.7239063576617,701.5753372716507,PASS
F7,simple_multimodal,GWO,28,1027,30,500,10,700.0,702.7195809453999,2.719580945399912,940.9381248212626,702.7195809453999,PASS
F7,simple_multimodal,GWO,29,1028,30,500,10,700.0,700.756180295577,0.7561802955769963,989.1753355360913,700.756180295577,PASS
F7,simple_multimodal,GWO,30,1029,30,500,10,700.0,703.8647892230357,3.8647892230357,972.0348869752268,703.8647892230357,PASS
F7,simple_multimodal,SCHO,1,1000,30,500,10,700.0,729.1094339806868,29.109433980686845,1000.2224784111067,729.1094339806868,PASS
F7,simple_multimodal,SCHO,2,1001,30,500,10,700.0,757.4114023789448,57.411402378944786,1080.7227970840327,757.4114023789448,PASS
F7,simple_multimodal,SCHO,3,1002,30,500,10,700.0,703.1711010384695,3.1711010384694873,1042.2792765532915,703.1711010384695,PASS
F7,simple_multimodal,SCHO,4,1003,30,500,10,700.0,701.7129875586494,1.7129875586493881,1069.8888537707528,701.7129875586494,PASS
F7,simple_multimodal,SCHO,5,1004,30,500,10,700.0,701.059144520333,1.0591445203330068,910.6915549359251,701.059144520333,PASS
F7,simple_multimodal,SCHO,6,1005,30,500,10,700.0,701.8481809797466,1.848180979746644,820.4660362049962,701.8481809797466,PASS
F7,simple_multimodal,SCHO,7,1006,30,500,10,700.0,703.9715091490284,3.9715091490284067,1064.6671726384966,703.9715091490284,PASS
F7,simple_multimodal,SCHO,8,1007,30,500,10,700.0,711.0335826074665,11.033582607466542,924.9781120367168,711.0335826074665,PASS
F7,simple_multimodal,SCHO,9,1008,30,500,10,700.0,701.7561961672305,1.7561961672305415,1020.6031730641649,701.7561961672305,PASS
F7,simple_multimodal,SCHO,10,1009,30,500,10,700.0,702.0659362181802,2.0659362181802408,1025.3383498785772,702.0659362181802,PASS
F7,simple_multimodal,SCHO,11,1010,30,500,10,700.0,703.850024724083,3.8500247240830276,945.0928646453923,703.850024724083,PASS
F7,simple_multimodal,SCHO,12,1011,30,500,10,700.0,759.2422127321206,59.242212732120606,1060.0066046869633,759.2422127321206,PASS
F7,simple_multimodal,SCHO,13,1012,30,500,10,700.0,731.3680602166781,31.368060216678145,904.4643116901375,731.3680602166781,PASS
F7,simple_multimodal,SCHO,14,1013,30,500,10,700.0,701.0359807402466,1.0359807402466004,982.4519347695189,701.0359807402466,PASS
F7,simple_multimodal,SCHO,15,1014,30,500,10,700.0,729.526738094358,29.526738094358052,931.1795399177136,729.526738094358,PASS
F7,simple_multimodal,SCHO,16,1015,30,500,10,700.0,711.8523838899339,11.85238388993389,972.1963654647823,711.8523838899339,PASS
F7,simple_multimodal,SCHO,17,1016,30,500,10,700.0,703.2859830278234,3.285983027823363,922.5423233372861,703.2859830278234,PASS
F7,simple_multimodal,SCHO,18,1017,30,500,10,700.0,734.3315568489433,34.33155684894325,1023.5024762091164,734.3315568489433,PASS
F7,simple_multimodal,SCHO,19,1018,30,500,10,700.0,701.4843545859376,1.4843545859375809,891.6721705166689,701.4843545859376,PASS
F7,simple_multimodal,SCHO,20,1019,30,500,10,700.0,701.7261260722813,1.7261260722813176,930.2036007389111,701.7261260722813,PASS
F7,simple_multimodal,SCHO,21,1020,30,500,10,700.0,710.7541386486325,10.754138648632534,836.084135345408,710.7541386486325,PASS
F7,simple_multimodal,SCHO,22,1021,30,500,10,700.0,701.0385011241286,1.0385011241286293,859.3046350258564,701.0385011241286,PASS
F7,simple_multimodal,SCHO,23,1022,30,500,10,700.0,734.7167353490581,34.716735349058126,985.5829320302273,734.7167353490581,PASS
F7,simple_multimodal,SCHO,24,1023,30,500,10,700.0,703.5890448561452,3.589044856145165,970.6281778875586,703.5890448561452,PASS
F7,simple_multimodal,SCHO,25,1024,30,500,10,700.0,730.9630833868839,30.96308338688391,1026.7101489847178,730.9630833868839,PASS
F7,simple_multimodal,SCHO,26,1025,30,500,10,700.0,701.89958232641,1.8995823264100409,909.3009629590488,701.89958232641,PASS
F7,simple_multimodal,SCHO,27,1026,30,500,10,700.0,846.0625839638952,146.06258396389524,1111.9390599059084,846.0625839638952,PASS
F7,simple_multimodal,SCHO,28,1027,30,500,10,700.0,729.2418769144913,29.241876914491286,1017.8653724135635,729.2418769144913,PASS
F7,simple_multimodal,SCHO,29,1028,30,500,10,700.0,713.155237147222,13.15523714722201,942.8013522654408,713.155237147222,PASS
F7,simple_multimodal,SCHO,30,1029,30,500,10,700.0,704.3629114807945,4.362911480794537,1008.9881127041306,704.3629114807945,PASS
F8,simple_multimodal,GWO,1,1000,30,500,10,800.0,819.257080405622,19.25708040562199,931.7399167914457,819.257080405622,PASS
F8,simple_multimodal,GWO,2,1001,30,500,10,800.0,817.1203024326892,17.120302432689186,915.5234815644292,817.1203024326892,PASS
F8,simple_multimodal,GWO,3,1002,30,500,10,800.0,815.0107301582996,15.010730158299566,940.6602042543838,815.0107301582996,PASS
F8,simple_multimodal,GWO,4,1003,30,500,10,800.0,811.9865286398807,11.986528639880703,924.8206603857243,811.9865286398807,PASS
F8,simple_multimodal,GWO,5,1004,30,500,10,800.0,812.9471992505504,12.947199250550398,965.3743268530015,812.9471992505504,PASS
F8,simple_multimodal,GWO,6,1005,30,500,10,800.0,805.0458665112587,5.045866511258737,935.0223550499884,805.0458665112587,PASS
F8,simple_multimodal,GWO,7,1006,30,500,10,800.0,819.117163675628,19.117163675628035,945.7019112259902,819.117163675628,PASS
F8,simple_multimodal,GWO,8,1007,30,500,10,800.0,805.0758897907818,5.075889790781844,948.159980103134,805.0758897907818,PASS
F8,simple_multimodal,GWO,9,1008,30,500,10,800.0,809.100495057339,9.100495057339003,947.0983340854373,809.100495057339,PASS
F8,simple_multimodal,GWO,10,1009,30,500,10,800.0,806.4585041114512,6.458504111451248,944.1265843797064,806.4585041114512,PASS
F8,simple_multimodal,GWO,11,1010,30,500,10,800.0,804.0324104056708,4.0324104056708165,947.4914502452486,804.0324104056708,PASS
F8,simple_multimodal,GWO,12,1011,30,500,10,800.0,819.109429675646,19.10942967564597,931.0588584818421,819.109429675646,PASS
F8,simple_multimodal,GWO,13,1012,30,500,10,800.0,816.2550775584625,16.255077558462517,960.4775100925066,816.2550775584625,PASS
F8,simple_multimodal,GWO,14,1013,30,500,10,800.0,808.0084444082875,8.00844440828746,976.9283371695698,808.0084444082875,PASS
F8,simple_multimodal,GWO,15,1014,30,500,10,800.0,816.3679894246173,16.36798942461735,939.9073318823511,816.3679894246173,PASS
F8,simple_multimodal,GWO,16,1015,30,500,10,800.0,811.9687330779295,11.968733077929528,957.6248180848136,811.9687330779295,PASS
F8,simple_multimodal,GWO,17,1016,30,500,10,800.0,806.0300593338328,6.03005933383281,940.8424300838756,806.0300593338328,PASS
F8,simple_multimodal,GWO,18,1017,30,500,10,800.0,811.5779546673023,11.577954667302265,976.6105524327219,811.5779546673023,PASS
F8,simple_multimodal,GWO,19,1018,30,500,10,800.0,815.922792524789,15.922792524788974,953.9194797301043,815.922792524789,PASS
F8,simple_multimodal,GWO,20,1019,30,500,10,800.0,817.0139002688488,17.01390026884883,948.8627628712854,817.0139002688488,PASS
F8,simple_multimodal,GWO,21,1020,30,500,10,800.0,816.0490222401736,16.0490222401736,928.6076875733619,816.0490222401736,PASS
F8,simple_multimodal,GWO,22,1021,30,500,10,800.0,818.9163868299662,18.9163868299662,962.1003568309401,818.9163868299662,PASS
F8,simple_multimodal,GWO,23,1022,30,500,10,800.0,813.4904175518295,13.490417551829523,941.3136860257653,813.4904175518295,PASS
F8,simple_multimodal,GWO,24,1023,30,500,10,800.0,813.0362429767624,13.036242976762423,941.4507695861187,813.0362429767624,PASS
F8,simple_multimodal,GWO,25,1024,30,500,10,800.0,811.3410128827768,11.341012882776795,961.5619633519464,811.3410128827768,PASS
F8,simple_multimodal,GWO,26,1025,30,500,10,800.0,808.0035535967475,8.003553596747452,940.4212466184604,808.0035535967475,PASS
F8,simple_multimodal,GWO,27,1026,30,500,10,800.0,809.9962987623572,9.996298762357242,951.9512439856478,809.9962987623572,PASS
F8,simple_multimodal,GWO,28,1027,30,500,10,800.0,823.8871403121193,23.8871403121193,952.2163112747929,823.8871403121193,PASS
F8,simple_multimodal,GWO,29,1028,30,500,10,800.0,810.2354032683722,10.235403268372238,977.8316119315857,810.2354032683722,PASS
F8,simple_multimodal,GWO,30,1029,30,500,10,800.0,810.2013583002449,10.20135830024492,911.8320704317905,810.2013583002449,PASS
F8,simple_multimodal,SCHO,1,1000,30,500,10,800.0,825.6425965584388,25.642596558438754,898.015207350122,825.6425965584388,PASS
F8,simple_multimodal,SCHO,2,1001,30,500,10,800.0,832.908987713387,32.90898771338698,975.7350980839769,832.908987713387,PASS
F8,simple_multimodal,SCHO,3,1002,30,500,10,800.0,844.1288765224876,44.128876522487644,937.2736575249544,844.1288765224876,PASS
F8,simple_multimodal,SCHO,4,1003,30,500,10,800.0,821.3910119801911,21.391011980191138,896.1802311573082,821.3910119801911,PASS
F8,simple_multimodal,SCHO,5,1004,30,500,10,800.0,834.5842795039473,34.5842795039473,950.0179385014601,834.5842795039473,PASS
F8,simple_multimodal,SCHO,6,1005,30,500,10,800.0,843.2234671868983,43.22346718689835,956.5793242382363,843.2234671868983,PASS
F8,simple_multimodal,SCHO,7,1006,30,500,10,800.0,832.0570631815538,32.05706318155376,968.2909340854674,832.0570631815538,PASS
F8,simple_multimodal,SCHO,8,1007,30,500,10,800.0,853.855229270361,53.85522927036095,967.7969466682489,853.855229270361,PASS
F8,simple_multimodal,SCHO,9,1008,30,500,10,800.0,830.7228989617734,30.722898961773353,979.7226802265926,830.7228989617734,PASS
F8,simple_multimodal,SCHO,10,1009,30,500,10,800.0,834.2756952503557,34.27569525035574,936.8588821031516,834.2756952503557,PASS
F8,simple_multimodal,SCHO,11,1010,30,500,10,800.0,824.5827796543166,24.582779654316596,895.3670024376132,824.5827796543166,PASS
F8,simple_multimodal,SCHO,12,1011,30,500,10,800.0,840.4050879982113,40.40508799821134,921.6069471351705,840.4050879982113,PASS
F8,simple_multimodal,SCHO,13,1012,30,500,10,800.0,817.4183994474013,17.41839944740127,948.7419212797088,817.4183994474013,PASS
F8,simple_multimodal,SCHO,14,1013,30,500,10,800.0,817.6335860645357,17.633586064535734,943.8070333995769,817.6335860645357,PASS
F8,simple_multimodal,SCHO,15,1014,30,500,10,800.0,819.0455132063485,19.04551320634846,928.846014143656,819.0455132063485,PASS
F8,simple_multimodal,SCHO,16,1015,30,500,10,800.0,843.3146319756573,43.314631975657335,938.4345528933251,843.3146319756573,PASS
F8,simple_multimodal,SCHO,17,1016,30,500,10,800.0,838.146270838993,38.14627083899302,926.4158003331022,838.146270838993,PASS
F8,simple_multimodal,SCHO,18,1017,30,500,10,800.0,817.7141996262951,17.714199626295112,940.8585996497885,817.7141996262951,PASS
F8,simple_multimodal,SCHO,19,1018,30,500,10,800.0,819.7102379837145,19.710237983714478,917.4341115853499,819.7102379837145,PASS
F8,simple_multimodal,SCHO,20,1019,30,500,10,800.0,848.3739106002835,48.373910600283466,938.9681769119733,848.3739106002835,PASS
F8,simple_multimodal,SCHO,21,1020,30,500,10,800.0,835.3979365510107,35.39793655101073,958.0525869146963,835.3979365510107,PASS
F8,simple_multimodal,SCHO,22,1021,30,500,10,800.0,831.7952264828463,31.79522648284626,929.7676188881044,831.7952264828463,PASS
F8,simple_multimodal,SCHO,23,1022,30,500,10,800.0,813.09944526815,13.09944526815002,975.0028301156374,813.09944526815,PASS
F8,simple_multimodal,SCHO,24,1023,30,500,10,800.0,822.4886236855695,22.48862368556945,930.3582672403736,822.4886236855695,PASS
F8,simple_multimodal,SCHO,25,1024,30,500,10,800.0,827.8529798388352,27.852979838835154,923.7672277189497,827.8529798388352,PASS
F8,simple_multimodal,SCHO,26,1025,30,500,10,800.0,825.5259570703208,25.52595707032083,936.1470669589979,825.5259570703208,PASS
F8,simple_multimodal,SCHO,27,1026,30,500,10,800.0,836.0057257210681,36.005725721068075,972.9047532147555,836.0057257210681,PASS
F8,simple_multimodal,SCHO,28,1027,30,500,10,800.0,833.1485178504885,33.148517850488474,946.749417193444,833.1485178504885,PASS
F8,simple_multimodal,SCHO,29,1028,30,500,10,800.0,833.2635874198041,33.26358741980414,964.9018931561776,833.2635874198041,PASS
F8,simple_multimodal,SCHO,30,1029,30,500,10,800.0,851.4274607356415,51.42746073564149,975.8970472217263,851.4274607356415,PASS
F9,simple_multimodal,GWO,1,1000,30,500,10,900.0,917.289901605578,17.289901605578052,1042.5651990189845,917.289901605578,PASS
F9,simple_multimodal,GWO,2,1001,30,500,10,900.0,929.6279877776442,29.627987777644194,1039.793174009544,929.6279877776442,PASS
F9,simple_multimodal,GWO,3,1002,30,500,10,900.0,908.5093227772993,8.509322777299303,1014.7164213472909,908.5093227772993,PASS
F9,simple_multimodal,GWO,4,1003,30,500,10,900.0,915.5504141807642,15.550414180764164,1072.8435012207208,915.5504141807642,PASS
F9,simple_multimodal,GWO,5,1004,30,500,10,900.0,907.0038008376081,7.0038008376080825,1062.7111038700534,907.0038008376081,PASS
F9,simple_multimodal,GWO,6,1005,30,500,10,900.0,918.0094896442008,18.009489644200812,1024.0736033040062,918.0094896442008,PASS
F9,simple_multimodal,GWO,7,1006,30,500,10,900.0,906.0895294634452,6.08952946344516,1032.5298466171998,906.0895294634452,PASS
F9,simple_multimodal,GWO,8,1007,30,500,10,900.0,918.8582046043587,18.85820460435866,1039.4811498042782,918.8582046043587,PASS
F9,simple_multimodal,GWO,9,1008,30,500,10,900.0,915.5375881873084,15.537588187308415,1028.7833961498181,915.5375881873084,PASS
F9,simple_multimodal,GWO,10,1009,30,500,10,900.0,930.7873497611992,30.787349761199152,1065.1369333618381,930.7873497611992,PASS
F9,simple_multimodal,GWO,11,1010,30,500,10,900.0,910.4643220297991,10.464322029799064,1068.402437972781,910.4643220297991,PASS
F9,simple_multimodal,GWO,12,1011,30,500,10,900.0,913.2826135842256,13.2826135842256,1046.9388705202493,913.2826135842256,PASS
F9,simple_multimodal,GWO,13,1012,30,500,10,900.0,929.2395692017124,29.239569201712357,1052.6584684638985,929.2395692017124,PASS
F9,simple_multimodal,GWO,14,1013,30,500,10,900.0,914.763597608715,14.763597608715031,1033.3099374718608,914.763597608715,PASS
F9,simple_multimodal,GWO,15,1014,30,500,10,900.0,929.7569490405953,29.75694904059526,1031.4418437393151,929.7569490405953,PASS
F9,simple_multimodal,GWO,16,1015,30,500,10,900.0,910.6744261282686,10.674426128268578,1042.5766838692375,910.6744261282686,PASS
F9,simple_multimodal,GWO,17,1016,30,500,10,900.0,914.3023709817343,14.30237098173427,1076.895746514552,914.3023709817343,PASS
F9,simple_multimodal,GWO,18,1017,30,500,10,900.0,916.2883771164019,16.288377116401875,1038.0539192921665,916.2883771164019,PASS
F9,simple_multimodal,GWO,19,1018,30,500,10,900.0,914.9718266755908,14.971826675590819,1059.4150247038247,914.9718266755908,PASS
F9,simple_multimodal,GWO,20,1019,30,500,10,900.0,917.9739449402907,17.97394494029072,1046.8666392820205,917.9739449402907,PASS
F9,simple_multimodal,GWO,21,1020,30,500,10,900.0,915.1259556341756,15.125955634175625,1022.9064096396315,915.1259556341756,PASS
F9,simple_multimodal,GWO,22,1021,30,500,10,900.0,938.8659160297465,38.86591602974647,1054.1712697188789,938.8659160297465,PASS
F9,simple_multimodal,GWO,23,1022,30,500,10,900.0,925.1206876158926,25.12068761589262,1033.496873231967,925.1206876158926,PASS
F9,simple_multimodal,GWO,24,1023,30,500,10,900.0,914.0800136612353,14.080013661235284,1047.442841997487,914.0800136612353,PASS
F9,simple_multimodal,GWO,25,1024,30,500,10,900.0,911.9607490322661,11.960749032266108,1055.3252015243236,911.9607490322661,PASS
F9,simple_multimodal,GWO,26,1025,30,500,10,900.0,908.9999621994132,8.999962199413176,1042.7429974207648,908.9999621994132,PASS
F9,simple_multimodal,GWO,27,1026,30,500,10,900.0,923.2114039936338,23.21140399363378,1040.316698313578,923.2114039936338,PASS
F9,simple_multimodal,GWO,28,1027,30,500,10,900.0,916.991070046045,16.991070046045024,1068.7879382548306,916.991070046045,PASS
F9,simple_multimodal,GWO,29,1028,30,500,10,900.0,911.0965760706584,11.096576070658443,1033.5697279827828,911.0965760706584,PASS
F9,simple_multimodal,GWO,30,1029,30,500,10,900.0,951.3925947578922,51.3925947578922,1092.3534345619878,951.3925947578922,PASS
F9,simple_multimodal,SCHO,1,1000,30,500,10,900.0,924.0963670073054,24.09636700730539,1025.1436054134977,924.0963670073054,PASS
F9,simple_multimodal,SCHO,2,1001,30,500,10,900.0,952.4074070866769,52.407407086676926,1034.4305682156105,952.4074070866769,PASS
F9,simple_multimodal,SCHO,3,1002,30,500,10,900.0,940.5620826861787,40.562082686178655,1027.7205667558449,940.5620826861787,PASS
F9,simple_multimodal,SCHO,4,1003,30,500,10,900.0,910.1425135655982,10.142513565598165,1023.0930982527523,910.1425135655982,PASS
F9,simple_multimodal,SCHO,5,1004,30,500,10,900.0,954.5739997262591,54.5739997262591,1040.2934757307892,954.5739997262591,PASS
F9,simple_multimodal,SCHO,6,1005,30,500,10,900.0,955.3409003581583,55.34090035815825,1052.750686932912,955.3409003581583,PASS
F9,simple_multimodal,SCHO,7,1006,30,500,10,900.0,918.876193169531,18.876193169531007,1057.9551485359889,918.876193169531,PASS
F9,simple_multimodal,SCHO,8,1007,30,500,10,900.0,930.5852947218789,30.58529472187888,1045.8534841363498,930.5852947218789,PASS
F9,simple_multimodal,SCHO,9,1008,30,500,10,900.0,936.9986664668527,36.99866646685268,1061.8158869740612,936.9986664668527,PASS
F9,simple_multimodal,SCHO,10,1009,30,500,10,900.0,934.7265600733858,34.726560073385826,1079.2599795618712,934.7265600733858,PASS
F9,simple_multimodal,SCHO,11,1010,30,500,10,900.0,933.0091970913307,33.00919709133075,1105.2143311909838,933.0091970913307,PASS
F9,simple_multimodal,SCHO,12,1011,30,500,10,900.0,929.5585707637817,29.558570763781745,976.7672282767569,929.5585707637817,PASS
F9,simple_multimodal,SCHO,13,1012,30,500,10,900.0,926.8114732004453,26.811473200445334,1095.9676552518524,926.8114732004453,PASS
F9,simple_multimodal,SCHO,14,1013,30,500,10,900.0,935.4176357828298,35.41763578282985,1033.9456618810354,935.4176357828298,PASS
F9,simple_multimodal,SCHO,15,1014,30,500,10,900.0,933.6271010774462,33.62710107744624,1042.3639482019632,933.6271010774462,PASS
F9,simple_multimodal,SCHO,16,1015,30,500,10,900.0,953.7036283330234,53.7036283330234,1068.1855046325136,953.7036283330234,PASS
F9,simple_multimodal,SCHO,17,1016,30,500,10,900.0,937.4774074271735,37.47740742717349,1043.9602203141671,937.4774074271735,PASS
F9,simple_multimodal,SCHO,18,1017,30,500,10,900.0,913.6199714069008,13.619971406900845,1057.9034675201995,913.6199714069008,PASS
F9,simple_multimodal,SCHO,19,1018,30,500,10,900.0,931.6604126937787,31.660412693778653,1032.0950525752119,931.6604126937787,PASS
F9,simple_multimodal,SCHO,20,1019,30,500,10,900.0,944.255297344846,44.255297344845985,1048.636860565965,944.255297344846,PASS
F9,simple_multimodal,SCHO,21,1020,30,500,10,900.0,927.0787649003548,27.078764900354827,1062.3124132036987,927.0787649003548,PASS
F9,simple_multimodal,SCHO,22,1021,30,500,10,900.0,967.0701331276908,67.07013312769084,1034.189070025387,967.0701331276908,PASS
F9,simple_multimodal,SCHO,23,1022,30,500,10,900.0,923.3508418251652,23.350841825165162,1035.8405623791928,923.3508418251652,PASS
F9,simple_multimodal,SCHO,24,1023,30,500,10,900.0,954.8944226690224,54.89442266902245,1054.6183093709265,954.8944226690224,PASS
F9,simple_multimodal,SCHO,25,1024,30,500,10,900.0,909.918503879428,9.918503879428044,1018.791211927919,909.918503879428,PASS
F9,simple_multimodal,SCHO,26,1025,30,500,10,900.0,933.1510510347017,33.15105103470171,1063.3772515164374,933.1510510347017,PASS
F9,simple_multimodal,SCHO,27,1026,30,500,10,900.0,940.3039004989303,40.30390049893026,1048.1226900278941,940.3039004989303,PASS
F9,simple_multimodal,SCHO,28,1027,30,500,10,900.0,958.881925242828,58.88192524282795,1048.1339710817533,958.881925242828,PASS
F9,simple_multimodal,SCHO,29,1028,30,500,10,900.0,942.63387649014,42.63387649013998,1043.0797300343854,942.63387649014,PASS
F9,simple_multimodal,SCHO,30,1029,30,500,10,900.0,934.4506094577935,34.45060945779346,1059.4344594076206,934.4506094577935,PASS
F10,simple_multimodal,GWO,1,1000,30,500,10,1000.0,1224.033507398377,224.03350739837697,3990.4978795189254,1224.033507398377,PASS
F10,simple_multimodal,GWO,2,1001,30,500,10,1000.0,1264.717566640065,264.7175666400649,3786.976643541874,1264.717566640065,PASS
F10,simple_multimodal,GWO,3,1002,30,500,10,1000.0,1370.7359228161108,370.7359228161108,3489.0724172911973,1370.7359228161108,PASS
F10,simple_multimodal,GWO,4,1003,30,500,10,1000.0,1281.7364860773696,281.7364860773696,3416.220801798753,1281.7364860773696,PASS
F10,simple_multimodal,GWO,5,1004,30,500,10,1000.0,1461.780290764174,461.78029076417397,3568.299900252147,1461.780290764174,PASS
F10,simple_multimodal,GWO,6,1005,30,500,10,1000.0,1139.9061284893987,139.90612848939872,3426.346575022685,1139.9061284893987,PASS
F10,simple_multimodal,GWO,7,1006,30,500,10,1000.0,1158.5907782871027,158.5907782871027,3878.2781332846057,1158.5907782871027,PASS
F10,simple_multimodal,GWO,8,1007,30,500,10,1000.0,1648.6680807986395,648.6680807986395,3463.5276239192353,1648.6680807986395,PASS
F10,simple_multimodal,GWO,9,1008,30,500,10,1000.0,1409.411240910195,409.4112409101949,4090.714269370331,1409.411240910195,PASS
F10,simple_multimodal,GWO,10,1009,30,500,10,1000.0,1383.2471857542164,383.2471857542164,3810.6792134734856,1383.2471857542164,PASS
F10,simple_multimodal,GWO,11,1010,30,500,10,1000.0,1738.9518215604598,738.9518215604598,3692.1614244646853,1738.9518215604598,PASS
F10,simple_multimodal,GWO,12,1011,30,500,10,1000.0,1171.884858546763,171.8848585467631,3163.496301188289,1171.884858546763,PASS
F10,simple_multimodal,GWO,13,1012,30,500,10,1000.0,1312.1398157787576,312.13981577875757,3859.8070117261223,1312.1398157787576,PASS
F10,simple_multimodal,GWO,14,1013,30,500,10,1000.0,1629.3840193925316,629.3840193925316,4075.1860051550566,1629.3840193925316,PASS
F10,simple_multimodal,GWO,15,1014,30,500,10,1000.0,1509.1161488692292,509.11614886922916,4084.0593068211247,1509.1161488692292,PASS
F10,simple_multimodal,GWO,16,1015,30,500,10,1000.0,1368.8600532363625,368.86005323636255,3641.8428142320927,1368.8600532363625,PASS
F10,simple_multimodal,GWO,17,1016,30,500,10,1000.0,1181.0516834922628,181.05168349226278,3969.3113913021234,1181.0516834922628,PASS
F10,simple_multimodal,GWO,18,1017,30,500,10,1000.0,1813.271078021618,813.271078021618,3507.854622848151,1813.271078021618,PASS
F10,simple_multimodal,GWO,19,1018,30,500,10,1000.0,1357.3881385781533,357.3881385781533,3841.51313056288,1357.3881385781533,PASS
F10,simple_multimodal,GWO,20,1019,30,500,10,1000.0,1225.2360437178436,225.2360437178436,3870.77535433537,1225.2360437178436,PASS
F10,simple_multimodal,GWO,21,1020,30,500,10,1000.0,1255.2832480582256,255.28324805822558,3272.0706978411235,1255.2832480582256,PASS
F10,simple_multimodal,GWO,22,1021,30,500,10,1000.0,1168.1537317116677,168.15373171166766,3658.2489777241562,1168.1537317116677,PASS
F10,simple_multimodal,GWO,23,1022,30,500,10,1000.0,1687.8332876391328,687.8332876391328,3672.3996520529595,1687.8332876391328,PASS
F10,simple_multimodal,GWO,24,1023,30,500,10,1000.0,1255.0979550804714,255.09795508047137,3439.1508346050923,1255.0979550804714,PASS
F10,simple_multimodal,GWO,25,1024,30,500,10,1000.0,1145.7391611799299,145.73916117992985,4120.326600818311,1145.7391611799299,PASS
F10,simple_multimodal,GWO,26,1025,30,500,10,1000.0,1334.0397584719458,334.0397584719458,3178.058610150821,1334.0397584719458,PASS
F10,simple_multimodal,GWO,27,1026,30,500,10,1000.0,1164.7775439268275,164.77754392682755,3880.673187685824,1164.7775439268275,PASS
F10,simple_multimodal,GWO,28,1027,30,500,10,1000.0,1414.0566544348685,414.0566544348685,3895.460512494673,1414.0566544348685,PASS
F10,simple_multimodal,GWO,29,1028,30,500,10,1000.0,1271.5668593495998,271.5668593495998,3722.874670037047,1271.5668593495998,PASS
F10,simple_multimodal,GWO,30,1029,30,500,10,1000.0,1371.5052129574378,371.50521295743783,3587.2388510486744,1371.5052129574378,PASS
F10,simple_multimodal,SCHO,1,1000,30,500,10,1000.0,1454.222197054456,454.22219705445605,4055.906826817653,1454.222197054456,PASS
F10,simple_multimodal,SCHO,2,1001,30,500,10,1000.0,1519.4366562619866,519.4366562619866,3965.6792611645546,1519.4366562619866,PASS
F10,simple_multimodal,SCHO,3,1002,30,500,10,1000.0,1725.37381320123,725.37381320123,3805.6806412910228,1725.37381320123,PASS
F10,simple_multimodal,SCHO,4,1003,30,500,10,1000.0,1587.2945842808062,587.2945842808062,3621.5306010458453,1587.2945842808062,PASS
F10,simple_multimodal,SCHO,5,1004,30,500,10,1000.0,1963.6017758942676,963.6017758942676,3528.9352652078387,1963.6017758942676,PASS
F10,simple_multimodal,SCHO,6,1005,30,500,10,1000.0,1623.3504943346247,623.3504943346247,3873.0314978836022,1623.3504943346247,PASS
F10,simple_multimodal,SCHO,7,1006,30,500,10,1000.0,2235.068982984062,1235.0689829840621,3619.676229078619,2235.068982984062,PASS
F10,simple_multimodal,SCHO,8,1007,30,500,10,1000.0,1905.2915467111907,905.2915467111907,4120.467372672533,1905.2915467111907,PASS
F10,simple_multimodal,SCHO,9,1008,30,500,10,1000.0,1828.6688354736966,828.6688354736966,3466.787350147693,1828.6688354736966,PASS
F10,simple_multimodal,SCHO,10,1009,30,500,10,1000.0,1570.8591818577243,570.8591818577243,4136.901551243533,1570.8591818577243,PASS
F10,simple_multimodal,SCHO,11,1010,30,500,10,1000.0,1406.5060683191596,406.50606831915957,3393.435425944328,1406.5060683191596,PASS
F10,simple_multimodal,SCHO,12,1011,30,500,10,1000.0,1725.7847372453134,725.7847372453134,3707.3477036130716,1725.7847372453134,PASS
